Unnamed: 0, TimeSerie                                   , Algorithm                                                                         , c-index   ,   accuracy ,   precision ,    recall ,        f1 ,   Roc-Auc , Distribution                                                             ,Unnamed: 10
, fruits and vegetables                       , scores_cph_tree30_survival-prob                                                   ,           ,  0.0909091 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree30_mean-survival-prob-adjusted                                     ,           ,  0.909091  ,   0.909091  , 1         , 0.952381  ,           ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree30_mean-survival-prob                                              ,           ,  0.909091  ,   0.909091  , 1         , 0.952381  ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree35_survival-prob                                                   ,           ,  0.0909091 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree35_survival-prob                                                   ,           ,  0.0909091 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree35_mean-survival-prob-adjusted                                     ,           ,  0.909091  ,   0.909091  , 1         , 0.952381  ,           ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree35_mean-survival-prob                                              ,           ,  0.909091  ,   0.909091  , 1         , 0.952381  ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree40_survival-prob                                                   ,           ,  0.0909091 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree40_survival-prob                                                   ,           ,  0.0909091 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree40_mean-survival-prob-adjusted                                     ,           ,  0.909091  ,   0.909091  , 1         , 0.952381  ,           ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree40_mean-survival-prob                                              ,           ,  0.909091  ,   0.909091  , 1         , 0.952381  ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree45_survival-prob                                                   ,           ,  0.0909091 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree45_survival-prob                                                   ,           ,  0.0909091 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree45_mean-survival-prob-adjusted                                     ,           ,  0.909091  ,   0.909091  , 1         , 0.952381  ,           ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree45_mean-survival-prob                                              ,           ,  0.909091  ,   0.909091  , 1         , 0.952381  ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree50_survival-prob                                                   ,           ,  0.0909091 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree50_survival-prob                                                   ,           ,  0.0909091 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree50_mean-survival-prob-adjusted                                     ,           ,  0.909091  ,   0.909091  , 1         , 0.952381  ,           ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree50_mean-survival-prob                                              ,           ,  0.909091  ,   0.909091  , 1         , 0.952381  ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree55_survival-prob                                                   ,           ,  0.0909091 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree55_survival-prob                                                   ,           ,  0.0909091 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree55_mean-survival-prob-adjusted                                     ,           ,  0.909091  ,   0.909091  , 1         , 0.952381  ,           ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree55_mean-survival-prob                                              ,           ,  0.909091  ,   0.909091  , 1         , 0.952381  ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree60_survival-prob                                                   ,           ,  0.0909091 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree60_survival-prob                                                   ,           ,  0.0909091 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree60_mean-survival-prob-adjusted                                     ,           ,  0.909091  ,   0.909091  , 1         , 0.952381  ,           ,                                                                          ,
, fruits and vegetables                       , scores_cph_tree60_mean-survival-prob                                              ,           ,  0.909091  ,   0.909091  , 1         , 0.952381  ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree5_survival-prob                                                    ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree5_survival-prob                                                    ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree5_mean-survival-prob-adjusted                                      ,           ,  0.338235  ,   0         , 0         , 0         ,           ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree5_mean-survival-prob                                               ,           ,  0.661765  ,   0.661765  , 1         , 0.79646   ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree10_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree10_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree10_mean-survival-prob-adjusted                                     ,           ,  0.338235  ,   0         , 0         , 0         ,           ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree10_mean-survival-prob                                              ,           ,  0.661765  ,   0.661765  , 1         , 0.79646   ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree15_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree15_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree15_mean-survival-prob-adjusted                                     ,           ,  0.338235  ,   0         , 0         , 0         ,           ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree15_mean-survival-prob                                              ,           ,  0.661765  ,   0.661765  , 1         , 0.79646   ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree20_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree20_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree20_mean-survival-prob-adjusted                                     ,           ,  0.338235  ,   0         , 0         , 0         ,           ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree20_mean-survival-prob                                              ,           ,  0.661765  ,   0.661765  , 1         , 0.79646   ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree25_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree25_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree25_mean-survival-prob-adjusted                                     ,           ,  0.338235  ,   0         , 0         , 0         ,           ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree25_mean-survival-prob                                              ,           ,  0.661765  ,   0.661765  , 1         , 0.79646   ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree30_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree30_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree30_mean-survival-prob-adjusted                                     ,           ,  0.338235  ,   0         , 0         , 0         ,           ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree30_mean-survival-prob                                              ,           ,  0.661765  ,   0.661765  , 1         , 0.79646   ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree35_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree35_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree35_mean-survival-prob-adjusted                                     ,           ,  0.338235  ,   0         , 0         , 0         ,           ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree35_mean-survival-prob                                              ,           ,  0.661765  ,   0.661765  , 1         , 0.79646   ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree40_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree40_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree40_mean-survival-prob-adjusted                                     ,           ,  0.338235  ,   0         , 0         , 0         ,           ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree40_mean-survival-prob                                              ,           ,  0.661765  ,   0.661765  , 1         , 0.79646   ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree45_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree45_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree45_mean-survival-prob-adjusted                                     ,           ,  0.338235  ,   0         , 0         , 0         ,           ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree45_mean-survival-prob                                              ,           ,  0.661765  ,   0.661765  , 1         , 0.79646   ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree50_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree50_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree50_mean-survival-prob-adjusted                                     ,           ,  0.338235  ,   0         , 0         , 0         ,           ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree50_mean-survival-prob                                              ,           ,  0.661765  ,   0.661765  , 1         , 0.79646   ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree55_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree55_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree55_mean-survival-prob-adjusted                                     ,           ,  0.338235  ,   0         , 0         , 0         ,           ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree55_mean-survival-prob                                              ,           ,  0.661765  ,   0.661765  , 1         , 0.79646   ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree60_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree60_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree60_mean-survival-prob-adjusted                                     ,           ,  0.338235  ,   0         , 0         , 0         ,           ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree60_mean-survival-prob                                              ,           ,  0.661765  ,   0.661765  , 1         , 0.79646   ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree5_survival-prob                                                    ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree5_survival-prob                                                    ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree5_mean-survival-prob-adjusted                                      ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree5_mean-survival-prob                                               ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree10_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree10_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree10_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree10_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree15_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree15_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree15_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree15_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree20_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree20_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree20_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree20_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree25_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree25_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree25_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree25_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree30_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree30_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree30_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree30_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree35_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree35_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree35_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree35_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree40_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree40_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree40_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree40_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree45_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree45_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree45_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree45_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree50_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree50_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree50_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree50_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree55_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree55_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree55_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree55_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree60_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree60_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree60_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree60_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree5_survival-prob                                                    ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree5_survival-prob                                                    ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree5_mean-survival-prob-adjusted                                      ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree5_mean-survival-prob                                               ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.481818 ,                                                                          ,
, fish and fish products                      , scores_cph_tree10_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree10_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree10_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree10_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.481818 ,                                                                          ,
, fish and fish products                      , scores_cph_tree15_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree15_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree15_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree15_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.481818 ,                                                                          ,
, fish and fish products                      , scores_cph_tree20_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree20_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree20_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree20_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.481818 ,                                                                          ,
, fish and fish products                      , scores_cph_tree25_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree25_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree25_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree25_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.481818 ,                                                                          ,
, fish and fish products                      , scores_cph_tree30_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree30_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree30_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree30_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.481818 ,                                                                          ,
, fish and fish products                      , scores_cph_tree35_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree35_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree35_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree35_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.481818 ,                                                                          ,
, fish and fish products                      , scores_cph_tree40_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree40_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree40_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree40_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.481818 ,                                                                          ,
, fish and fish products                      , scores_cph_tree45_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree45_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree45_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree45_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.481818 ,                                                                          ,
, fish and fish products                      , scores_cph_tree50_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
